frame,timestamp_sec,timestamp,action,confidence,confidence_val,num_people,action_id
11,0.46,00:00,unknown,0.00%,0.0,0,-1
12,0.5,00:00,unknown,0.00%,0.0,0,-1
13,0.54,00:00,unknown,0.00%,0.0,0,-1
14,0.58,00:00,unknown,0.00%,0.0,0,-1
31,1.29,00:00,unknown,0.00%,0.0,0,-1
32,1.33,00:00,unknown,0.00%,0.0,0,-1
33,1.38,00:00,unknown,0.00%,0.0,0,-1
34,1.42,00:00,unknown,0.00%,0.0,0,-1
51,2.13,00:00,unknown,0.00%,0.0,0,-1
52,2.17,00:00,unknown,0.00%,0.0,0,-1
53,2.21,00:00,unknown,0.00%,0.0,0,-1
54,2.25,00:00,unknown,0.00%,0.0,0,-1
71,2.96,00:00,unknown,0.00%,0.0,0,-1
72,3.0,00:00,unknown,0.00%,0.0,0,-1
73,3.04,00:00,unknown,0.00%,0.0,0,-1
74,3.09,00:00,unknown,0.00%,0.0,0,-1
91,3.8,00:00,unknown,0.00%,0.0,0,-1
92,3.84,00:00,unknown,0.00%,0.0,0,-1
93,3.88,00:00,unknown,0.00%,0.0,0,-1
94,3.92,00:00,unknown,0.00%,0.0,0,-1
111,4.63,00:00,unknown,0.00%,0.0,0,-1
112,4.67,00:00,unknown,0.00%,0.0,0,-1
113,4.71,00:00,unknown,0.00%,0.0,0,-1
114,4.75,00:00,unknown,0.00%,0.0,0,-1
131,5.46,00:00,unknown,0.00%,0.0,0,-1
132,5.51,00:00,unknown,0.00%,0.0,0,-1
133,5.55,00:00,unknown,0.00%,0.0,0,-1
134,5.59,00:00,unknown,0.00%,0.0,0,-1
151,6.3,00:00,situps,63.74%,0.6373920440673828,1,50
152,6.34,00:00,situps,63.74%,0.6373920440673828,1,50
153,6.38,00:00,situps,63.74%,0.6373920440673828,1,50
154,6.42,00:00,situps,63.74%,0.6373920440673828,1,50
171,7.13,00:00,situps,63.74%,0.6373920440673828,1,50
172,7.17,00:00,situps,63.74%,0.6373920440673828,1,50
173,7.22,00:00,situps,63.74%,0.6373920440673828,1,50
174,7.26,00:00,situps,63.74%,0.6373920440673828,1,50
191,7.97,00:00,situps,86.30%,0.8630422949790955,1,50
192,8.01,00:00,situps,86.30%,0.8630422949790955,1,50
193,8.05,00:00,situps,86.30%,0.8630422949790955,1,50
194,8.09,00:00,situps,86.30%,0.8630422949790955,1,50
211,8.8,00:00,situps,44.01%,0.44011181592941284,1,50
212,8.84,00:00,situps,44.01%,0.44011181592941284,1,50
213,8.88,00:00,situps,44.01%,0.44011181592941284,1,50
214,8.93,00:00,situps,44.01%,0.44011181592941284,1,50
231,9.63,00:00,taking a selfie,82.83%,0.828325629234314,1,31
232,9.68,00:00,taking a selfie,82.83%,0.828325629234314,1,31
233,9.72,00:00,taking a selfie,82.83%,0.828325629234314,1,31
234,9.76,00:00,taking a selfie,82.83%,0.828325629234314,1,31
251,10.47,00:00,situps,87.52%,0.8752207159996033,1,50
252,10.51,00:00,situps,87.52%,0.8752207159996033,1,50
253,10.55,00:00,situps,87.52%,0.8752207159996033,1,50
254,10.59,00:00,situps,87.52%,0.8752207159996033,1,50
271,11.3,00:00,situps,56.19%,0.5619258880615234,1,50
272,11.34,00:00,situps,56.19%,0.5619258880615234,1,50
273,11.39,00:00,situps,56.19%,0.5619258880615234,1,50
274,11.43,00:00,situps,56.19%,0.5619258880615234,1,50
291,12.14,00:00,fore kick,98.72%,0.9872236251831055,1,58
292,12.18,00:00,fore kick,98.72%,0.9872236251831055,1,58
293,12.22,00:00,fore kick,98.72%,0.9872236251831055,1,58
294,12.26,00:00,fore kick,98.72%,0.9872236251831055,1,58
311,12.97,00:00,fore kick,97.69%,0.9769336581230164,1,58
312,13.01,00:00,fore kick,97.69%,0.9769336581230164,1,58
313,13.05,00:00,fore kick,97.69%,0.9769336581230164,1,58
314,13.1,00:00,fore kick,97.69%,0.9769336581230164,1,58
331,13.81,00:00,fore kick,96.27%,0.9627212285995483,1,58
332,13.85,00:00,fore kick,96.27%,0.9627212285995483,1,58
333,13.89,00:00,fore kick,96.27%,0.9627212285995483,1,58
334,13.93,00:00,fore kick,96.27%,0.9627212285995483,1,58
351,14.64,00:00,fore kick,97.41%,0.9740785956382751,1,58
352,14.68,00:00,fore kick,97.41%,0.9740785956382751,1,58
353,14.72,00:00,fore kick,97.41%,0.9740785956382751,1,58
354,14.76,00:00,fore kick,97.41%,0.9740785956382751,1,58
371,15.47,00:00,fore kick,66.50%,0.6649712324142456,1,58
372,15.52,00:00,fore kick,66.50%,0.6649712324142456,1,58
373,15.56,00:00,fore kick,66.50%,0.6649712324142456,1,58
374,15.6,00:00,fore kick,66.50%,0.6649712324142456,1,58
391,16.31,00:00,fore kick,62.91%,0.6290913820266724,1,58
392,16.35,00:00,fore kick,62.91%,0.6290913820266724,1,58
393,16.39,00:00,fore kick,62.91%,0.6290913820266724,1,58
394,16.43,00:00,fore kick,62.91%,0.6290913820266724,1,58
411,17.14,00:00,situps,73.42%,0.7342177629470825,1,50
412,17.18,00:00,situps,73.42%,0.7342177629470825,1,50
413,17.23,00:00,situps,73.42%,0.7342177629470825,1,50
414,17.27,00:00,situps,73.42%,0.7342177629470825,1,50
431,17.98,00:00,situps,63.74%,0.6373920440673828,1,50
432,18.02,00:00,situps,63.74%,0.6373920440673828,1,50
433,18.06,00:00,situps,63.74%,0.6373920440673828,1,50
434,18.1,00:00,situps,63.74%,0.6373920440673828,1,50
451,18.81,00:00,situps,63.74%,0.6373920440673828,1,50
452,18.85,00:00,situps,63.74%,0.6373920440673828,1,50
453,18.89,00:00,situps,63.74%,0.6373920440673828,1,50
454,18.94,00:00,situps,63.74%,0.6373920440673828,1,50
471,19.64,00:00,situps,63.74%,0.6373920440673828,1,50
472,19.69,00:00,situps,63.74%,0.6373920440673828,1,50
473,19.73,00:00,situps,63.74%,0.6373920440673828,1,50
474,19.77,00:00,situps,63.74%,0.6373920440673828,1,50
491,20.48,00:00,situps,63.74%,0.6373920440673828,1,50
492,20.52,00:00,situps,63.74%,0.6373920440673828,1,50
493,20.56,00:00,situps,63.74%,0.6373920440673828,1,50
494,20.6,00:00,situps,63.74%,0.6373920440673828,1,50
511,21.31,00:00,situps,63.74%,0.6373920440673828,1,50
512,21.35,00:00,situps,63.74%,0.6373920440673828,1,50
513,21.4,00:00,situps,63.74%,0.6373920440673828,1,50
514,21.44,00:00,situps,63.74%,0.6373920440673828,1,50
531,22.15,00:00,situps,63.74%,0.6373920440673828,1,50
532,22.19,00:00,situps,63.74%,0.6373920440673828,1,50
533,22.23,00:00,situps,63.74%,0.6373920440673828,1,50
534,22.27,00:00,situps,63.74%,0.6373920440673828,1,50
551,22.98,00:00,situps,63.74%,0.6373920440673828,1,50
552,23.02,00:00,situps,63.74%,0.6373920440673828,1,50
553,23.06,00:00,situps,63.74%,0.6373920440673828,1,50
554,23.11,00:00,situps,63.74%,0.6373920440673828,1,50
571,23.82,00:00,situps,63.74%,0.6373920440673828,1,50
572,23.86,00:00,situps,63.74%,0.6373920440673828,1,50
573,23.9,00:00,situps,63.74%,0.6373920440673828,1,50
574,23.94,00:00,situps,63.74%,0.6373920440673828,1,50
591,24.65,00:00,situps,63.74%,0.6373920440673828,1,50
592,24.69,00:00,situps,63.74%,0.6373920440673828,1,50
593,24.73,00:00,situps,63.74%,0.6373920440673828,1,50
594,24.77,00:00,situps,63.74%,0.6373920440673828,1,50
611,25.48,00:00,situps,63.74%,0.6373920440673828,1,50
612,25.53,00:00,situps,63.74%,0.6373920440673828,1,50
613,25.57,00:00,situps,63.74%,0.6373920440673828,1,50
614,25.61,00:00,situps,63.74%,0.6373920440673828,1,50
631,26.32,00:00,situps,63.74%,0.6373920440673828,1,50
632,26.36,00:00,situps,63.74%,0.6373920440673828,1,50
633,26.4,00:00,situps,63.74%,0.6373920440673828,1,50
634,26.44,00:00,situps,63.74%,0.6373920440673828,1,50
651,27.15,00:00,situps,63.74%,0.6373920440673828,1,50
652,27.19,00:00,situps,63.74%,0.6373920440673828,1,50
653,27.24,00:00,situps,63.74%,0.6373920440673828,1,50
654,27.28,00:00,situps,63.74%,0.6373920440673828,1,50
671,27.99,00:00,situps,63.74%,0.6373920440673828,1,50
672,28.03,00:00,situps,63.74%,0.6373920440673828,1,50
673,28.07,00:00,situps,63.74%,0.6373920440673828,1,50
674,28.11,00:00,situps,63.74%,0.6373920440673828,1,50
691,28.82,00:00,situps,63.74%,0.6373920440673828,1,50
692,28.86,00:00,situps,63.74%,0.6373920440673828,1,50
693,28.9,00:00,situps,63.74%,0.6373920440673828,1,50
694,28.95,00:00,situps,63.74%,0.6373920440673828,1,50
711,29.65,00:00,situps,63.74%,0.6373920440673828,1,50
712,29.7,00:00,situps,63.74%,0.6373920440673828,1,50
713,29.74,00:00,situps,63.74%,0.6373920440673828,1,50
714,29.78,00:00,situps,63.74%,0.6373920440673828,1,50
731,30.49,00:00,situps,63.74%,0.6373920440673828,1,50
732,30.53,00:00,situps,63.74%,0.6373920440673828,1,50
733,30.57,00:00,situps,63.74%,0.6373920440673828,1,50
734,30.61,00:00,situps,63.74%,0.6373920440673828,1,50
751,31.32,00:00,situps,63.74%,0.6373920440673828,1,50
752,31.36,00:00,situps,63.74%,0.6373920440673828,1,50
753,31.41,00:00,situps,63.74%,0.6373920440673828,1,50
754,31.45,00:00,situps,63.74%,0.6373920440673828,1,50
771,32.16,00:00,situps,63.74%,0.6373920440673828,1,50
772,32.2,00:00,situps,63.74%,0.6373920440673828,1,50
773,32.24,00:00,situps,63.74%,0.6373920440673828,1,50
774,32.28,00:00,situps,63.74%,0.6373920440673828,1,50
791,32.99,00:00,situps,63.74%,0.6373920440673828,1,50
792,33.03,00:00,situps,63.74%,0.6373920440673828,1,50
793,33.07,00:00,situps,63.74%,0.6373920440673828,1,50
794,33.12,00:00,situps,63.74%,0.6373920440673828,1,50
811,33.83,00:00,situps,63.74%,0.6373920440673828,1,50
812,33.87,00:00,situps,63.74%,0.6373920440673828,1,50
813,33.91,00:00,situps,63.74%,0.6373920440673828,1,50
814,33.95,00:00,situps,63.74%,0.6373920440673828,1,50
831,34.66,00:00,situps,63.74%,0.6373920440673828,1,50
832,34.7,00:00,situps,63.74%,0.6373920440673828,1,50
833,34.74,00:00,situps,63.74%,0.6373920440673828,1,50
834,34.78,00:00,situps,63.74%,0.6373920440673828,1,50
851,35.49,00:00,situps,63.74%,0.6373920440673828,1,50
852,35.54,00:00,situps,63.74%,0.6373920440673828,1,50
853,35.58,00:00,situps,63.74%,0.6373920440673828,1,50
854,35.62,00:00,situps,63.74%,0.6373920440673828,1,50
871,36.33,00:00,situps,63.74%,0.6373920440673828,1,50
872,36.37,00:00,situps,63.74%,0.6373920440673828,1,50
873,36.41,00:00,situps,63.74%,0.6373920440673828,1,50
874,36.45,00:00,situps,63.74%,0.6373920440673828,1,50
891,37.16,00:00,situps,63.74%,0.6373920440673828,1,50
892,37.2,00:00,situps,63.74%,0.6373920440673828,1,50
893,37.25,00:00,situps,63.74%,0.6373920440673828,1,50
894,37.29,00:00,situps,63.74%,0.6373920440673828,1,50
911,38.0,00:00,situps,63.74%,0.6373920440673828,1,50
912,38.04,00:00,situps,63.74%,0.6373920440673828,1,50
913,38.08,00:00,situps,63.74%,0.6373920440673828,1,50
914,38.12,00:00,situps,63.74%,0.6373920440673828,1,50
931,38.83,00:00,fore kick,78.95%,0.7895435690879822,1,58
932,38.87,00:00,fore kick,78.95%,0.7895435690879822,1,58
933,38.91,00:00,fore kick,78.95%,0.7895435690879822,1,58
934,38.96,00:00,fore kick,78.95%,0.7895435690879822,1,58
951,39.66,00:00,fore kick,68.18%,0.6818409562110901,1,58
952,39.71,00:00,fore kick,68.18%,0.6818409562110901,1,58
953,39.75,00:00,fore kick,68.18%,0.6818409562110901,1,58
954,39.79,00:00,fore kick,68.18%,0.6818409562110901,1,58
971,40.5,00:00,punching,99.44%,0.9944483041763306,1,21
972,40.54,00:00,punching,99.44%,0.9944483041763306,1,21
973,40.58,00:00,punching,99.44%,0.9944483041763306,1,21
974,40.62,00:00,punching,99.44%,0.9944483041763306,1,21
991,41.33,00:00,clapping,89.14%,0.891379177570343,1,9
992,41.37,00:00,clapping,89.14%,0.891379177570343,1,9
993,41.42,00:00,clapping,89.14%,0.891379177570343,1,9
994,41.46,00:00,clapping,89.14%,0.891379177570343,1,9
1011,42.17,00:00,clapping,97.92%,0.9791821837425232,1,9
1012,42.21,00:00,clapping,97.92%,0.9791821837425232,1,9
1013,42.25,00:00,clapping,97.92%,0.9791821837425232,1,9
1014,42.29,00:00,clapping,97.92%,0.9791821837425232,1,9
1031,43.0,00:00,kicking 3,56.99%,0.5699469447135925,1,29
1032,43.04,00:00,kicking 3,56.99%,0.5699469447135925,1,29
1033,43.08,00:00,kicking 3,56.99%,0.5699469447135925,1,29
1034,43.13,00:00,kicking 3,56.99%,0.5699469447135925,1,29
1051,43.84,00:00,dancing,22.84%,0.22837796807289124,1,28
1052,43.88,00:00,dancing,22.84%,0.22837796807289124,1,28
1053,43.92,00:00,dancing,22.84%,0.22837796807289124,1,28
1054,43.96,00:00,dancing,22.84%,0.22837796807289124,1,28
1071,44.67,00:00,dancing,16.79%,0.1678963005542755,1,28
1072,44.71,00:00,dancing,16.79%,0.1678963005542755,1,28
1073,44.75,00:00,dancing,16.79%,0.1678963005542755,1,28
1074,44.79,00:00,dancing,16.79%,0.1678963005542755,1,28
1091,45.5,00:00,lunge,65.07%,0.6507369875907898,1,39
1092,45.55,00:00,lunge,65.07%,0.6507369875907898,1,39
1093,45.59,00:00,lunge,65.07%,0.6507369875907898,1,39
1094,45.63,00:00,lunge,65.07%,0.6507369875907898,1,39
1111,46.34,00:00,lunge,67.44%,0.6743972897529602,1,39
1112,46.38,00:00,lunge,67.44%,0.6743972897529602,1,39
1113,46.42,00:00,lunge,67.44%,0.6743972897529602,1,39
1114,46.46,00:00,lunge,67.44%,0.6743972897529602,1,39
1131,47.17,00:00,fore kick,51.30%,0.5130084753036499,1,58
1132,47.21,00:00,fore kick,51.30%,0.5130084753036499,1,58
1133,47.26,00:00,fore kick,51.30%,0.5130084753036499,1,58
1134,47.3,00:00,fore kick,51.30%,0.5130084753036499,1,58
1151,48.01,00:00,lunge,47.82%,0.47816017270088196,1,39
1152,48.05,00:00,lunge,47.82%,0.47816017270088196,1,39
1153,48.09,00:00,lunge,47.82%,0.47816017270088196,1,39
1154,48.13,00:00,lunge,47.82%,0.47816017270088196,1,39
1171,48.84,00:00,clapping,77.25%,0.7725456357002258,1,9
1172,48.88,00:00,clapping,77.25%,0.7725456357002258,1,9
1173,48.92,00:00,clapping,77.25%,0.7725456357002258,1,9
1174,48.97,00:00,clapping,77.25%,0.7725456357002258,1,9
1191,49.67,00:00,clapping,95.35%,0.953453540802002,1,9
1192,49.72,00:00,clapping,95.35%,0.953453540802002,1,9
1193,49.76,00:00,clapping,95.35%,0.953453540802002,1,9
1194,49.8,00:00,clapping,95.35%,0.953453540802002,1,9
1211,50.51,00:00,clapping,93.45%,0.9345352649688721,1,9
1212,50.55,00:00,clapping,93.45%,0.9345352649688721,1,9
1213,50.59,00:00,clapping,93.45%,0.9345352649688721,1,9
1214,50.63,00:00,clapping,93.45%,0.9345352649688721,1,9
1231,51.34,00:00,clapping,87.89%,0.878929078578949,1,9
1232,51.38,00:00,clapping,87.89%,0.878929078578949,1,9
1233,51.43,00:00,clapping,87.89%,0.878929078578949,1,9
1234,51.47,00:00,clapping,87.89%,0.878929078578949,1,9
1251,52.18,00:00,writing,46.00%,0.45995643734931946,1,11
1252,52.22,00:00,writing,46.00%,0.45995643734931946,1,11
1253,52.26,00:00,writing,46.00%,0.45995643734931946,1,11
1254,52.3,00:00,writing,46.00%,0.45995643734931946,1,11
1271,53.01,00:00,writing,30.97%,0.30968397855758667,1,11
1272,53.05,00:00,writing,30.97%,0.30968397855758667,1,11
1273,53.09,00:00,writing,30.97%,0.30968397855758667,1,11
1274,53.14,00:00,writing,30.97%,0.30968397855758667,1,11
1291,53.85,00:00,writing,34.36%,0.34359797835350037,1,11
1292,53.89,00:00,writing,34.36%,0.34359797835350037,1,11
1293,53.93,00:00,writing,34.36%,0.34359797835350037,1,11
1294,53.97,00:00,writing,34.36%,0.34359797835350037,1,11
1311,54.68,00:00,arm swings,20.61%,0.2061137706041336,1,38
1312,54.72,00:00,arm swings,20.61%,0.2061137706041336,1,38
1313,54.76,00:00,arm swings,20.61%,0.2061137706041336,1,38
1314,54.8,00:00,arm swings,20.61%,0.2061137706041336,1,38
1331,55.51,00:00,writing,25.18%,0.2517673969268799,1,11
1332,55.56,00:00,writing,25.18%,0.2517673969268799,1,11
1333,55.6,00:00,writing,25.18%,0.2517673969268799,1,11
1334,55.64,00:00,writing,25.18%,0.2517673969268799,1,11
1351,56.35,00:00,dancing,26.31%,0.2630918025970459,1,28
1352,56.39,00:00,dancing,26.31%,0.2630918025970459,1,28
1353,56.43,00:00,dancing,26.31%,0.2630918025970459,1,28
1354,56.47,00:00,dancing,26.31%,0.2630918025970459,1,28
1371,57.18,00:00,dancing,37.47%,0.37469610571861267,1,28
1372,57.22,00:00,dancing,37.47%,0.37469610571861267,1,28
1373,57.27,00:00,dancing,37.47%,0.37469610571861267,1,28
1374,57.31,00:00,dancing,37.47%,0.37469610571861267,1,28
1391,58.02,00:00,dancing,43.37%,0.43368834257125854,1,28
1392,58.06,00:00,dancing,43.37%,0.43368834257125854,1,28
1393,58.1,00:00,dancing,43.37%,0.43368834257125854,1,28
1394,58.14,00:00,dancing,43.37%,0.43368834257125854,1,28
1411,58.85,00:00,dancing,41.73%,0.41726139187812805,1,28
1412,58.89,00:00,dancing,41.73%,0.41726139187812805,1,28
1413,58.93,00:00,dancing,41.73%,0.41726139187812805,1,28
1414,58.98,00:00,dancing,41.73%,0.41726139187812805,1,28
1431,59.68,00:00,dancing,30.31%,0.3030959963798523,1,28
1432,59.73,00:00,dancing,30.31%,0.3030959963798523,1,28
1433,59.77,00:00,dancing,30.31%,0.3030959963798523,1,28
1434,59.81,00:00,dancing,30.31%,0.3030959963798523,1,28
1451,60.52,00:01,wear a shoe,27.19%,0.27193745970726013,1,15
1452,60.56,00:01,wear a shoe,27.19%,0.27193745970726013,1,15
1453,60.6,00:01,wear a shoe,27.19%,0.27193745970726013,1,15
1454,60.64,00:01,wear a shoe,27.19%,0.27193745970726013,1,15
1471,61.35,00:01,kicking 3,25.40%,0.25402823090553284,1,29
1472,61.39,00:01,kicking 3,25.40%,0.25402823090553284,1,29
1473,61.44,00:01,kicking 3,25.40%,0.25402823090553284,1,29
1474,61.48,00:01,kicking 3,25.40%,0.25402823090553284,1,29
1491,62.19,00:01,writing,20.24%,0.20237404108047485,1,11
1492,62.23,00:01,writing,20.24%,0.20237404108047485,1,11
1493,62.27,00:01,writing,20.24%,0.20237404108047485,1,11
1494,62.31,00:01,writing,20.24%,0.20237404108047485,1,11
1511,63.02,00:01,writing,18.60%,0.18595002591609955,1,11
1512,63.06,00:01,writing,18.60%,0.18595002591609955,1,11
1513,63.1,00:01,writing,18.60%,0.18595002591609955,1,11
1514,63.15,00:01,writing,18.60%,0.18595002591609955,1,11
1531,63.86,00:01,reading,28.21%,0.2821064889431,1,10
1532,63.9,00:01,reading,28.21%,0.2821064889431,1,10
1533,63.94,00:01,reading,28.21%,0.2821064889431,1,10
1534,63.98,00:01,reading,28.21%,0.2821064889431,1,10
1551,64.69,00:01,dancing,27.66%,0.2766192555427551,1,28
1552,64.73,00:01,dancing,27.66%,0.2766192555427551,1,28
1553,64.77,00:01,dancing,27.66%,0.2766192555427551,1,28
1554,64.81,00:01,dancing,27.66%,0.2766192555427551,1,28
1571,65.52,00:01,dancing,22.42%,0.22423744201660156,1,28
1572,65.57,00:01,dancing,22.42%,0.22423744201660156,1,28
1573,65.61,00:01,dancing,22.42%,0.22423744201660156,1,28
1574,65.65,00:01,dancing,22.42%,0.22423744201660156,1,28
1591,66.36,00:01,dancing,52.80%,0.5279867053031921,1,28
1592,66.4,00:01,dancing,52.80%,0.5279867053031921,1,28
1593,66.44,00:01,dancing,52.80%,0.5279867053031921,1,28
1594,66.48,00:01,dancing,52.80%,0.5279867053031921,1,28
1611,67.19,00:01,fore kick,26.64%,0.26639631390571594,1,58
1612,67.23,00:01,fore kick,26.64%,0.26639631390571594,1,58
1613,67.28,00:01,fore kick,26.64%,0.26639631390571594,1,58
1614,67.32,00:01,fore kick,26.64%,0.26639631390571594,1,58
1631,68.03,00:01,lunge,80.52%,0.8052330017089844,1,39
1632,68.07,00:01,lunge,80.52%,0.8052330017089844,1,39
1633,68.11,00:01,lunge,80.52%,0.8052330017089844,1,39
1634,68.15,00:01,lunge,80.52%,0.8052330017089844,1,39
1651,68.86,00:01,lunge,83.73%,0.8373309373855591,1,39
1652,68.9,00:01,lunge,83.73%,0.8373309373855591,1,39
1653,68.94,00:01,lunge,83.73%,0.8373309373855591,1,39
1654,68.99,00:01,lunge,83.73%,0.8373309373855591,1,39
1671,69.69,00:01,lunge,64.85%,0.6484586596488953,1,39
1672,69.74,00:01,lunge,64.85%,0.6484586596488953,1,39
1673,69.78,00:01,lunge,64.85%,0.6484586596488953,1,39
1674,69.82,00:01,lunge,64.85%,0.6484586596488953,1,39
1691,70.53,00:01,situps,35.95%,0.3595082759857178,1,50
1692,70.57,00:01,situps,35.95%,0.3595082759857178,1,50
1693,70.61,00:01,situps,35.95%,0.3595082759857178,1,50
1694,70.65,00:01,situps,35.95%,0.3595082759857178,1,50
1711,71.36,00:01,fore kick,45.79%,0.4578954875469208,1,58
1712,71.4,00:01,fore kick,45.79%,0.4578954875469208,1,58
1713,71.45,00:01,fore kick,45.79%,0.4578954875469208,1,58
1714,71.49,00:01,fore kick,45.79%,0.4578954875469208,1,58
1731,72.2,00:01,clapping,99.85%,0.998451828956604,1,9
1732,72.24,00:01,clapping,99.85%,0.998451828956604,1,9
1733,72.28,00:01,clapping,99.85%,0.998451828956604,1,9
1734,72.32,00:01,clapping,99.85%,0.998451828956604,1,9
1751,73.03,00:01,clapping,99.25%,0.9924801588058472,1,9
1752,73.07,00:01,clapping,99.25%,0.9924801588058472,1,9
1753,73.11,00:01,clapping,99.25%,0.9924801588058472,1,9
1754,73.16,00:01,clapping,99.25%,0.9924801588058472,1,9
1771,73.87,00:01,clapping,59.20%,0.5920187830924988,1,9
1772,73.91,00:01,clapping,59.20%,0.5920187830924988,1,9
1773,73.95,00:01,clapping,59.20%,0.5920187830924988,1,9
1774,73.99,00:01,clapping,59.20%,0.5920187830924988,1,9
1791,74.7,00:01,clapping,80.79%,0.8078532218933105,1,9
1792,74.74,00:01,clapping,80.79%,0.8078532218933105,1,9
1793,74.78,00:01,clapping,80.79%,0.8078532218933105,1,9
1794,74.82,00:01,clapping,80.79%,0.8078532218933105,1,9
1811,75.53,00:01,writing,40.53%,0.40533989667892456,1,11
1812,75.58,00:01,writing,40.53%,0.40533989667892456,1,11
1813,75.62,00:01,writing,40.53%,0.40533989667892456,1,11
1814,75.66,00:01,writing,40.53%,0.40533989667892456,1,11
1831,76.37,00:01,reading,46.20%,0.46199101209640503,1,10
1832,76.41,00:01,reading,46.20%,0.46199101209640503,1,10
1833,76.45,00:01,reading,46.20%,0.46199101209640503,1,10
1834,76.49,00:01,reading,46.20%,0.46199101209640503,1,10
1851,77.2,00:01,reading,37.57%,0.37571293115615845,1,10
1852,77.24,00:01,reading,37.57%,0.37571293115615845,1,10
1853,77.29,00:01,reading,37.57%,0.37571293115615845,1,10
1854,77.33,00:01,reading,37.57%,0.37571293115615845,1,10
1871,78.04,00:01,dancing,48.37%,0.4836524724960327,1,28
1872,78.08,00:01,dancing,48.37%,0.4836524724960327,1,28
1873,78.12,00:01,dancing,48.37%,0.4836524724960327,1,28
1874,78.16,00:01,dancing,48.37%,0.4836524724960327,1,28
1891,78.87,00:01,dancing,38.23%,0.3822794258594513,1,28
1892,78.91,00:01,dancing,38.23%,0.3822794258594513,1,28
1893,78.95,00:01,dancing,38.23%,0.3822794258594513,1,28
1894,79.0,00:01,dancing,38.23%,0.3822794258594513,1,28
1911,79.7,00:01,dancing,55.82%,0.5581576228141785,1,28
1912,79.75,00:01,dancing,55.82%,0.5581576228141785,1,28
1913,79.79,00:01,dancing,55.82%,0.5581576228141785,1,28
1914,79.83,00:01,dancing,55.82%,0.5581576228141785,1,28
1931,80.54,00:01,dancing,47.55%,0.47548532485961914,1,28
1932,80.58,00:01,dancing,47.55%,0.47548532485961914,1,28
1933,80.62,00:01,dancing,47.55%,0.47548532485961914,1,28
1934,80.66,00:01,dancing,47.55%,0.47548532485961914,1,28
1951,81.37,00:01,dancing,34.33%,0.3433063328266144,1,28
1952,81.41,00:01,dancing,34.33%,0.3433063328266144,1,28
1953,81.46,00:01,dancing,34.33%,0.3433063328266144,1,28
1954,81.5,00:01,dancing,34.33%,0.3433063328266144,1,28
1971,82.21,00:01,dancing,32.73%,0.32733023166656494,1,28
1972,82.25,00:01,dancing,32.73%,0.32733023166656494,1,28
1973,82.29,00:01,dancing,32.73%,0.32733023166656494,1,28
1974,82.33,00:01,dancing,32.73%,0.32733023166656494,1,28
1991,83.04,00:01,reading,32.98%,0.32975104451179504,1,10
1992,83.08,00:01,reading,32.98%,0.32975104451179504,1,10
1993,83.12,00:01,reading,32.98%,0.32975104451179504,1,10
1994,83.17,00:01,reading,32.98%,0.32975104451179504,1,10
2011,83.88,00:01,writing,31.55%,0.3155384659767151,1,11
2012,83.92,00:01,writing,31.55%,0.3155384659767151,1,11
2013,83.96,00:01,writing,31.55%,0.3155384659767151,1,11
2014,84.0,00:01,writing,31.55%,0.3155384659767151,1,11
2031,84.71,00:01,reading,40.94%,0.4093692898750305,1,10
2032,84.75,00:01,reading,40.94%,0.4093692898750305,1,10
2033,84.79,00:01,reading,40.94%,0.4093692898750305,1,10
2034,84.83,00:01,reading,40.94%,0.4093692898750305,1,10
2051,85.54,00:01,kicking 3,48.47%,0.4847458302974701,1,29
2052,85.59,00:01,kicking 3,48.47%,0.4847458302974701,1,29
2053,85.63,00:01,kicking 3,48.47%,0.4847458302974701,1,29
2054,85.67,00:01,kicking 3,48.47%,0.4847458302974701,1,29
2071,86.38,00:01,clapping,39.62%,0.396162211894989,1,9
2072,86.42,00:01,clapping,39.62%,0.396162211894989,1,9
2073,86.46,00:01,clapping,39.62%,0.396162211894989,1,9
2074,86.5,00:01,clapping,39.62%,0.396162211894989,1,9
2091,87.21,00:01,clapping,54.95%,0.5495057702064514,1,9
2092,87.25,00:01,clapping,54.95%,0.5495057702064514,1,9
2093,87.3,00:01,clapping,54.95%,0.5495057702064514,1,9
2094,87.34,00:01,clapping,54.95%,0.5495057702064514,1,9
2111,88.05,00:01,fore kick,43.73%,0.4373294711112976,1,58
2112,88.09,00:01,fore kick,43.73%,0.4373294711112976,1,58
2113,88.13,00:01,fore kick,43.73%,0.4373294711112976,1,58
2114,88.17,00:01,fore kick,43.73%,0.4373294711112976,1,58
2131,88.88,00:01,fore kick,87.90%,0.8789913058280945,1,58
2132,88.92,00:01,fore kick,87.90%,0.8789913058280945,1,58
2133,88.96,00:01,fore kick,87.90%,0.8789913058280945,1,58
2134,89.01,00:01,fore kick,87.90%,0.8789913058280945,1,58
2151,89.71,00:01,standing up,30.16%,0.30158931016921997,1,8
2152,89.76,00:01,standing up,30.16%,0.30158931016921997,1,8
2153,89.8,00:01,standing up,30.16%,0.30158931016921997,1,8
2154,89.84,00:01,standing up,30.16%,0.30158931016921997,1,8
2171,90.55,00:01,clapping,97.41%,0.9741007685661316,1,9
2172,90.59,00:01,clapping,97.41%,0.9741007685661316,1,9
2173,90.63,00:01,clapping,97.41%,0.9741007685661316,1,9
2174,90.67,00:01,clapping,97.41%,0.9741007685661316,1,9
